DOI,Link
"10.1016/j.scico.2012.02.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873278962&doi=10.1016%2fj.scico.2012.02.005&partnerID=40&md5=dae00467121a6957633ce7c46bef1555"
"10.1016/j.scico.2011.03.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873281364&doi=10.1016%2fj.scico.2011.03.011&partnerID=40&md5=2172af7c22202c1c910ae16e6b64044c"
"10.1016/j.scico.2012.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873320838&doi=10.1016%2fj.scico.2012.07.002&partnerID=40&md5=428d65967d9ab70fe562104560f1aec6"
"10.1016/j.entcs.2013.02.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875169679&doi=10.1016%2fj.entcs.2013.02.012&partnerID=40&md5=ca1e08254b05604db7d04f95679161b1"
"10.1093/bioinformatics/btt005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874750977&doi=10.1093%2fbioinformatics%2fbtt005&partnerID=40&md5=b4dc02fbc19450bd23afd46472a75e2d"
"10.1007/978-3-642-35843-2_40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872590940&doi=10.1007%2f978-3-642-35843-2_40&partnerID=40&md5=54360e7212f3250cd61d7f91cb6ad037"
"10.1109/MS.2012.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872130558&doi=10.1109%2fMS.2012.22&partnerID=40&md5=f820f2fe528ae3e87ca6af229458f534"
"10.1109/ICET.2013.6743531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896773675&doi=10.1109%2fICET.2013.6743531&partnerID=40&md5=83ab4cb5a3798c1507f5deaa67b1efb8"
"10.1007/978-3-319-00945-2_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882973593&doi=10.1007%2f978-3-319-00945-2_4&partnerID=40&md5=3353c149ea1b5cfcb00ffd07cf046969"
"10.1007/978-3-642-40654-6_13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019986386&doi=10.1007%2f978-3-642-40654-6_13&partnerID=40&md5=93dd2133d09c7d57b5ab3d26e08d8463"
"10.1007/978-3-642-54092-9_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904718711&doi=10.1007%2f978-3-642-54092-9_6&partnerID=40&md5=d22138b00c15cd1ce701f3ee645144c8"
"10.1007/978-3-319-00945-2_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882981681&doi=10.1007%2f978-3-319-00945-2_11&partnerID=40&md5=0ac44ae253cf93c2a35c17ce06c0d531"
"10.1145/2508075.2508078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888156358&doi=10.1145%2f2508075.2508078&partnerID=40&md5=ea8166667ce3c3cc0aee4288a791d49f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937683123&partnerID=40&md5=01a684bbc581131573fb44121a498805"
"10.1109/SCAM.2013.6648189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891074654&doi=10.1109%2fSCAM.2013.6648189&partnerID=40&md5=5a3ebe0b62f7037da6b0658ddc2d948e"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925003857&partnerID=40&md5=a55d73fa5810d49fa8c2aec2806d5cf1"
"10.1109/APSEC.2013.34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903610345&doi=10.1109%2fAPSEC.2013.34&partnerID=40&md5=3f285fb0c08143f570bbdad2050eec59"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876056434&partnerID=40&md5=8e0826772ddb9e4428aa20aeb6f67280"
"10.1109/IWSC.2013.6613033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886666391&doi=10.1109%2fIWSC.2013.6613033&partnerID=40&md5=5cd1f467e48bfe916311a47a26ec0328"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899443423&partnerID=40&md5=fb7efdcfd28106dca18a4a8616079417"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906251613&partnerID=40&md5=cddd08d619b13dd0c41ad223a69d48c7"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905647838&partnerID=40&md5=dd4a2e98f4672224b8af342ab3971d5c"
"10.1109/RESER.2013.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892585040&doi=10.1109%2fRESER.2013.7&partnerID=40&md5=d990e63b1c2e3d70aadb5fbf8891458e"
"10.1016/j.jisa.2013.08.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906828344&doi=10.1016%2fj.jisa.2013.08.005&partnerID=40&md5=14e0b7de72405cb1e9862bdef12c313d"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025806473&partnerID=40&md5=53a1054b77bd07823a1e4ba499a4b221"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897369817&partnerID=40&md5=56cf2e154cb744f5ab0a6e1a73e2f0cd"
"10.1109/ICCIC.2013.6724144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894245990&doi=10.1109%2fICCIC.2013.6724144&partnerID=40&md5=ede9061522888a3b211e628c1e1be59f"
"10.1016/B978-0-12-408094-2.00005-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875308077&doi=10.1016%2fB978-0-12-408094-2.00005-9&partnerID=40&md5=5e676532dc99ed2ef54df934a8ba6dac"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947201013&partnerID=40&md5=b3b95b74402795d32fe6d6a74a1a7c85"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947197787&partnerID=40&md5=d104082b0514e1c639798379cdf853e8"
"10.1016/j.jss.2012.12.051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875265017&doi=10.1016%2fj.jss.2012.12.051&partnerID=40&md5=f4f6e01e3cf6ff84d6cf9d86aaa265cc"
"10.1109/COMPSACW.2012.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870831442&doi=10.1109%2fCOMPSACW.2012.40&partnerID=40&md5=13be5e81e954f4d3a47e754ed707ed68"
"10.1109/COMPSAC.2012.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870775854&doi=10.1109%2fCOMPSAC.2012.26&partnerID=40&md5=78b2c0a608d012cae7c249fc1dbccfc7"
"10.1109/COMPSAC.2012.93","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870842455&doi=10.1109%2fCOMPSAC.2012.93&partnerID=40&md5=af3656931354842862e2df23a38b64a2"
"10.1109/ICSM.2012.6405344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873176910&doi=10.1109%2fICSM.2012.6405344&partnerID=40&md5=c1854f34eef94ddf84bc9f782f3151fa"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876353177&partnerID=40&md5=7e05e75ea9ed3fee18eb2b0b35ccc23a"
"10.1109/ISSRE.2012.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876367758&doi=10.1109%2fISSRE.2012.20&partnerID=40&md5=0680b5730e6de05fde23d5e6979b76a0"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881188605&partnerID=40&md5=4fe64024f79763bccd0a905f14879aed"
"10.1109/FIT.2012.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874157752&doi=10.1109%2fFIT.2012.15&partnerID=40&md5=0d6057992a4bf8964c4d229e4c439517"
"10.1109/ISSRE.2012.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876379369&doi=10.1109%2fISSRE.2012.6&partnerID=40&md5=be13ac1f4d4b34cff12e4f9b1b5f03bf"
"10.1109/QUATIC.2012.58","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878850838&doi=10.1109%2fQUATIC.2012.58&partnerID=40&md5=4fe73a8bf2312352725e38a2b643131c"
"10.4156/ijact.vol4.issue22.53","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871443884&doi=10.4156%2fijact.vol4.issue22.53&partnerID=40&md5=cc246a89ed0fbc349b727befcdd154fe"
"10.1109/ISSRE.2012.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876400619&doi=10.1109%2fISSRE.2012.31&partnerID=40&md5=2fd809a6992347890bd3ad2dc38ea5d7"
"10.1109/SOCC.2012.6398362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872533199&doi=10.1109%2fSOCC.2012.6398362&partnerID=40&md5=6fdd19c5791af14bed25e131334c3044"
"10.1109/CINTI.2012.6496750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876914824&doi=10.1109%2fCINTI.2012.6496750&partnerID=40&md5=73f79882cdf11eb8f866b943f34eb886"
"10.1109/ISSRE.2012.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876366232&doi=10.1109%2fISSRE.2012.13&partnerID=40&md5=a442614be0049326963651f5c9b07119"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893364408&partnerID=40&md5=ec97be5d836d1ba52e06935bf126051b"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874150554&partnerID=40&md5=6e6e1477c1940f9a7d37fb991edc5bfb"
"10.1007/978-3-642-34281-3_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871663378&doi=10.1007%2f978-3-642-34281-3_32&partnerID=40&md5=dd9827b16ea595a9bfd974a4e239c5ab"
"10.1109/ISSRE.2012.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876355070&doi=10.1109%2fISSRE.2012.7&partnerID=40&md5=2e3e3f53ec3a4b7d74f2518553ec7fcd"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897726170&partnerID=40&md5=8518432b28d32410a913aa64b8a47e2e"
"10.4018/978-1-4666-2536-5.ch012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898241338&doi=10.4018%2f978-1-4666-2536-5.ch012&partnerID=40&md5=d7c37624241f0ddb9ddfc192569a68b6"
"10.1007/978-3-642-34691-0_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870034804&doi=10.1007%2f978-3-642-34691-0_14&partnerID=40&md5=eaa5f36627cbff7708a558b1108bc19c"
"10.1007/978-3-642-34691-0_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870014423&doi=10.1007%2f978-3-642-34691-0_15&partnerID=40&md5=3dd0fe923da7238e845b37562d18f4c6"
"10.1145/2380445.2380498","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869002718&doi=10.1145%2f2380445.2380498&partnerID=40&md5=76070b705590822e59a7344854691869"
"10.1145/2380356.2380368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869027512&doi=10.1145%2f2380356.2380368&partnerID=40&md5=9d1083794ce3fefc0f184e71601da128"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869077788&partnerID=40&md5=53954048ee98249a54a5891a436453b9"
"10.1007/978-3-642-33666-9_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867660441&doi=10.1007%2f978-3-642-33666-9_30&partnerID=40&md5=adedfa3991f25c68ca10784497ee47f7"
"10.1145/2372251.2372310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867547148&doi=10.1145%2f2372251.2372310&partnerID=40&md5=39ecb245bf3aa29caeebb2dedd4fd468"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867327177&partnerID=40&md5=9f0a704d8090c7bff901ad3f1e89a5f6"
"10.1007/978-3-642-33182-4_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867028294&doi=10.1007%2f978-3-642-33182-4_2&partnerID=40&md5=2d85863e06e3f4873587e0f6f6fc32a4"
"10.1109/TASE.2012.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866912491&doi=10.1109%2fTASE.2012.20&partnerID=40&md5=7bd016c06b89f84497797fecd423b825"
"10.1145/2351676.2351716","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866895488&doi=10.1145%2f2351676.2351716&partnerID=40&md5=a6d27721303459ea0fd572e52c99cb6f"
"10.1109/CEC.2012.6256516","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866849108&doi=10.1109%2fCEC.2012.6256516&partnerID=40&md5=591eeea70a66582a6d59af3bcfdd030a"
"10.1109/DSN.2012.6263914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866636397&doi=10.1109%2fDSN.2012.6263914&partnerID=40&md5=b0e42ea0a94c86bb0e4ea74851404a24"
"10.1109/SERE.2012.32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866717907&doi=10.1109%2fSERE.2012.32&partnerID=40&md5=66b89f84f02571d3b5af727e5bb5d3ce"
"10.1016/j.infsof.2012.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861947491&doi=10.1016%2fj.infsof.2012.02.004&partnerID=40&md5=6bfc6832238d2aadabdf0f9c1dc209c5"
"10.1016/j.infsof.2011.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861576929&doi=10.1016%2fj.infsof.2011.12.001&partnerID=40&md5=e5479b907a0383087003a485d781e8d0"
"10.1002/stvr.1464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865020906&doi=10.1002%2fstvr.1464&partnerID=40&md5=6b2e492848ed8bf07fbf1bab89940b7e"
"10.1007/s10515-011-0094-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863642080&doi=10.1007%2fs10515-011-0094-z&partnerID=40&md5=92dcec011b1a06b3275252dd2d1449cf"
"10.1145/04000800.2336793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865279311&doi=10.1145%2f04000800.2336793&partnerID=40&md5=1657e5f9380c13b09cac27349cb9596c"
"10.1109/MSR.2012.6224275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865141604&doi=10.1109%2fMSR.2012.6224275&partnerID=40&md5=881e666a62a3681feae09942b17de270"
"10.1007/978-3-642-28658-2_36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864304209&doi=10.1007%2f978-3-642-28658-2_36&partnerID=40&md5=ef6991a9b6255f4fd34ff1f7b1d13b48"
"10.1109/ICSE.2012.6227132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864241599&doi=10.1109%2fICSE.2012.6227132&partnerID=40&md5=93c950df9ec39919ec2908545aa16d08"
"10.1109/RAISE.2012.6227969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864222658&doi=10.1109%2fRAISE.2012.6227969&partnerID=40&md5=9501dcf8e639925a63a8c0a731711dac"
"10.1109/WETSoM.2012.6226996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864122558&doi=10.1109%2fWETSoM.2012.6226996&partnerID=40&md5=f215aee70d97f3dedcbfdde3211dfd7f"
"10.1145/2295136.2295173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864050653&doi=10.1145%2f2295136.2295173&partnerID=40&md5=de7de998ef1416a6fa3859d9b3debf1e"
"10.1145/2222444.2222460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862649354&doi=10.1145%2f2222444.2222460&partnerID=40&md5=ea6815353fd3b1cf4a49d0b1773298e3"
"10.1109/ICST.2012.134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862318156&doi=10.1109%2fICST.2012.134&partnerID=40&md5=47157974a6f76c5949660c02e324e9cd"
"10.1109/ICST.2012.158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862327907&doi=10.1109%2fICST.2012.158&partnerID=40&md5=9bce8c1e7a102955a48b8575d7cb900d"
"10.1109/ICST.2012.155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862316695&doi=10.1109%2fICST.2012.155&partnerID=40&md5=0f1c2ea44b43c6f448407f73beafa312"
"10.1109/ICST.2012.109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862323215&doi=10.1109%2fICST.2012.109&partnerID=40&md5=46f758019fdf14f7205896bdfb929bf9"
"10.1109/ICST.2012.156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862311706&doi=10.1109%2fICST.2012.156&partnerID=40&md5=83bb25d871bf649f07c20b7e8abb1bf3"
"10.1109/ICST.2012.169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862329712&doi=10.1109%2fICST.2012.169&partnerID=40&md5=840f49f345e15a43f2c46a7e6449777f"
"10.1109/ICST.2012.185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862306023&doi=10.1109%2fICST.2012.185&partnerID=40&md5=a961f8c71688fc681ce9523fd8de1d5f"
"10.1109/ICST.2012.120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862330838&doi=10.1109%2fICST.2012.120&partnerID=40&md5=e531e9e69840f9dc2fcf9660bf5c7dbf"
"10.1109/ICST.2012.162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862323178&doi=10.1109%2fICST.2012.162&partnerID=40&md5=1b2b8ca49efc2ae1a1bc2139160e7e00"
"10.1109/ICST.2012.161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862317343&doi=10.1109%2fICST.2012.161&partnerID=40&md5=c008c06866ca79dc688dca3082b18857"
"10.1109/ICST.2012.180","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862310176&doi=10.1109%2fICST.2012.180&partnerID=40&md5=b6b8b179af3b8946081320cbcb89ea35"
"10.1109/ICST.2012.157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862338768&doi=10.1109%2fICST.2012.157&partnerID=40&md5=a3e667dc203ed9e843de4aca0cb28d8b"
"10.1109/ICST.2012.191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862321065&doi=10.1109%2fICST.2012.191&partnerID=40&md5=66ba0394a0914606f0be639492922141"
"10.1109/ICST.2012.187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862327987&doi=10.1109%2fICST.2012.187&partnerID=40&md5=457a7b0ad8cf7fc85f42ffe20f6a4bdd"
"10.1109/ICST.2012.159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862306511&doi=10.1109%2fICST.2012.159&partnerID=40&md5=c73970d9aaabeac376eb7b737a7eea55"
"10.1007/978-3-642-30561-0_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862175310&doi=10.1007%2f978-3-642-30561-0_5&partnerID=40&md5=518a13f8fbca7175a9e75ff0d247d0a9"
"10.1007/978-3-642-28038-2_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862150926&doi=10.1007%2f978-3-642-28038-2_18&partnerID=40&md5=5965cd8bd5fa6a4f569348a09105ddc7"
"10.1145/2209291.2209296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878513737&doi=10.1145%2f2209291.2209296&partnerID=40&md5=1c1befe93157b9e285cdb33677a5d086"
"10.1002/stvr.440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862106269&doi=10.1002%2fstvr.440&partnerID=40&md5=67f4d17c9aacc8acdcdbc882ca4b572a"
"10.1007/s00894-011-1293-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864646372&doi=10.1007%2fs00894-011-1293-z&partnerID=40&md5=7d23724f39ddbd4d64f3d2e8ae1c7849"
"10.1109/ASPDAC.2012.6164962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859937788&doi=10.1109%2fASPDAC.2012.6164962&partnerID=40&md5=d436d46cf8a247df99ffc56901969f83"
"10.1109/TSE.2011.93","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859707325&doi=10.1109%2fTSE.2011.93&partnerID=40&md5=c810adf745f46cfeda0f7bf54867ddd9"
"10.1007/s00894-011-1030-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861332104&doi=10.1007%2fs00894-011-1030-7&partnerID=40&md5=0c209dbc215bc6ce5efb47b0024ae851"
"10.4204/EPTCS.80.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959337936&doi=10.4204%2fEPTCS.80.7&partnerID=40&md5=aea3365b7f5b57959a64283144864011"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959321026&partnerID=40&md5=fc6769ac542f5d23fe80ac1f932036b4"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867457358&partnerID=40&md5=03f2dc5f4295fe7f3baa852c7ee79c9d"
"10.1134/S0361768812040019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865610305&doi=10.1134%2fS0361768812040019&partnerID=40&md5=665504a9742c304635d6077cf083ae77"
"10.1587/transinf.E95.D.2211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865759256&doi=10.1587%2ftransinf.E95.D.2211&partnerID=40&md5=ebe5918df72c720fa3850fd32f9ac3b8"
"10.3233/978-1-61499-094-9-217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879079236&doi=10.3233%2f978-1-61499-094-9-217&partnerID=40&md5=3c32f625a73b258c571eacb91b990930"
"10.3233/978-1-61499-094-9-227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879110384&doi=10.3233%2f978-1-61499-094-9-227&partnerID=40&md5=166e408b4a445ea023a72a5a584c145b"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904171388&partnerID=40&md5=4aaad6e74ddc7cd52a169e43eeebd6f0"
"10.1002/stvr.431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855246335&doi=10.1002%2fstvr.431&partnerID=40&md5=7eedb6fafaaf7293ad985f2b2a37e431"
"10.1186/1471-2105-13-280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867897222&doi=10.1186%2f1471-2105-13-280&partnerID=40&md5=de87310dac7c1cb340d2c1cf31c48769"
"10.1109/PRDC.2011.47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857708222&doi=10.1109%2fPRDC.2011.47&partnerID=40&md5=074ecc185793c39dd75cbd52859082be"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871954367&partnerID=40&md5=7a7b0788c50157577cf685d03e214c39"
"10.1109/SBES.2011.16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82255166813&doi=10.1109%2fSBES.2011.16&partnerID=40&md5=823c407e8258b3b2533b7df78a8ce329"
"10.1109/ICIIP.2011.6108854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855973882&doi=10.1109%2fICIIP.2011.6108854&partnerID=40&md5=ac0a5860e181f01402643391eb870dd8"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855565040&partnerID=40&md5=6f1edd964f0f0455100588e5b7fb24ca"
"10.1109/ASE.2011.6100138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855430353&doi=10.1109%2fASE.2011.6100138&partnerID=40&md5=e7264920a23f60fc61ea6b6b54ee3224"
"10.1109/HLDVT.2011.6114167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856172083&doi=10.1109%2fHLDVT.2011.6114167&partnerID=40&md5=f3fee64a874a4036d91e23011927f454"
"10.1145/2179298.2179324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862862122&doi=10.1145%2f2179298.2179324&partnerID=40&md5=74ea608e5e1f55e86cafa256ef084717"
"10.1109/ICCT.2011.6157962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858242116&doi=10.1109%2fICCT.2011.6157962&partnerID=40&md5=22bc22190176806f24db280ea14a0350"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871960650&partnerID=40&md5=ef2a7530297549202cb0b758bbee635e"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82255171972&partnerID=40&md5=f2216ac2022f307a7346b02ae8fedfc3"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865067828&partnerID=40&md5=072d4d307850b533623b4717aacb2ab8"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855560276&partnerID=40&md5=759b235ee175e72cf2e2f5c91f5408e3"
"10.1016/j.jss.2011.04.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053569502&doi=10.1016%2fj.jss.2011.04.023&partnerID=40&md5=a7780534d74efba41b4288064d30fd4b"
"10.1109/ISSRE.2011.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856928474&doi=10.1109%2fISSRE.2011.25&partnerID=40&md5=45f36af3965ac8348bf955ff698a7f4f"
"10.3390/ijms12128530","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055217620&doi=10.3390%2fijms12128530&partnerID=40&md5=1afc16dce6f6ebc12c0eb24ab5f38242"
"10.1145/2048147.2048213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355142069&doi=10.1145%2f2048147.2048213&partnerID=40&md5=875d881f1f672fc1ca108de6ee5312f0"
"10.1007/978-3-642-24559-6_32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80455162676&doi=10.1007%2f978-3-642-24559-6_32&partnerID=40&md5=91fb3eb30c1e31fcf44a842952c96c76"
"10.1109/DSD.2011.57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054967336&doi=10.1109%2fDSD.2011.57&partnerID=40&md5=5575d012ed83ac4466a7336f33305f10"
"10.1109/COMPSACW.2011.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054976995&doi=10.1109%2fCOMPSACW.2011.40&partnerID=40&md5=73b3c80248cd617d9d224c32107e08b9"
"10.1109/COMPSAC.2011.90","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054989570&doi=10.1109%2fCOMPSAC.2011.90&partnerID=40&md5=80ae298b9978a53eb1561097172a6498"
"10.1109/COMPSACW.2011.39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054996412&doi=10.1109%2fCOMPSACW.2011.39&partnerID=40&md5=a6dfd4e09e001af81b55fec3853b2edd"
